447.00,57.00
420.00,50.00
0.00,132.00
0.00,86.00
0.00,116.00
0.00,114.00
13.00,38.00
0.00,74.00
60.00,63.00
0.00,37.00
0.00,33.00
110.00,49.00
77.00,38.00
45.00,36.00
80.00,31.00
93.00,29.00
96.00,39.00
114.00,51.00
96.00,64.00
105.00,76.00
99.00,84.00
123.00,92.00
163.00,98.00
195.00,97.00
236.00,109.00
256.00,105.00
313.00,113.00
320.00,112.00
383.00,118.00
390.00,115.00
420.00,117.00
409.00,115.00
409.00,116.00
441.00,114.00
472.00,116.00
398.00,109.00
384.00,107.00
351.00,103.00
289.00,98.00
223.00,91.00
181.00,85.00
116.00,125.00
66.00,155.00
48.00,74.00
35.00,104.00
0.00,59.00
0.00,164.00
0.00,88.00
0.00,113.00
0.00,101.00
0.00,20.00
0.00,40.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,4.00
6.00,166.00
29.00,248.00
43.00,328.00
77.00,311.00
103.00,294.00
213.00,337.00
109.00,358.00
86.00,325.00
120.00,412.00
103.00,370.00
128.00,382.00
130.00,362.00
96.00,317.00
127.00,299.00
102.00,287.00
67.00,298.00
45.00,317.00
0.00,312.00
834.00,289.00
1023.00,282.00
527.00,243.00
680.00,227.00
446.00,210.00
434.00,189.00
630.00,167.00
724.00,166.00
672.00,184.00
654.00,204.00
603.00,226.00
604.00,224.00
673.00,219.00
695.00,214.00
673.00,221.00
627.00,220.00
575.00,218.00
0.00,51.00
0.00,42.00
0.00,59.00
0.00,21.00
0.00,25.00
0.00,47.00
0.00,51.00
0.00,34.00
0.00,6.00
30.00,9.00
45.00,11.00
34.00,14.00
44.00,17.00
46.00,28.00
45.00,34.00
66.00,43.00
83.00,50.00
97.00,50.00
123.00,44.00
143.00,55.00
162.00,63.00
197.00,68.00
216.00,71.00
267.00,76.00
267.00,77.00
310.00,83.00
312.00,86.00
331.00,76.00
318.00,77.00
350.00,74.00
345.00,75.00
342.00,69.00
309.00,65.00
253.00,68.00
210.00,135.00
152.00,47.00
95.00,64.00
69.00,70.00
40.00,37.00
15.00,100.00
0.00,152.00
0.00,51.00
0.00,101.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,0.00
0.00,156.00
0.00,301.00
0.00,503.00
0.00,524.00
0.00,537.00
10.00,504.00
106.00,511.00
9.00,462.00
71.00,464.00
80.00,489.00
80.00,478.00
57.00,461.00
85.00,426.00
91.00,382.00
85.00,351.00
68.00,322.00
0.00,378.00
307.00,389.00
577.00,425.00
734.00,406.00
683.00,378.00
458.00,368.00
431.00,343.00
569.00,329.00
590.00,321.00
663.00,322.00
631.00,333.00
553.00,351.00
515.00,368.00
605.00,362.00
601.00,351.00
608.00,342.00
549.00,329.00
502.00,310.00
469.00,301.00
487.00,289.00
480.00,299.00
462.00,301.00
413.00,304.00
390.00,297.00
375.00,293.00
365.00,286.00
